Row ID,Order ID,Order Date,On Truck Scan Date,Ship Mode
7026,US-2020-101840,6/2/2020,14/02/2020,Standard Processing
7027,US-2020-101840,6/2/2020,14/02/2020,Standard Processing
7355,CA-2020-154102,6/2/2020,14/02/2020,Standard Processing
1520,CA-2020-116204,11/2/2020,18/02/2020,Standard Processing
7246,CA-2020-145807,9/2/2020,18/02/2020,Standard Processing
1535,CA-2020-124086,10/2/2020,18/02/2020,Standard Processing
8106,CA-2020-159149,17/2/2020,19/02/2020,Express
8107,CA-2020-159149,17/2/2020,19/02/2020,Express
8108,CA-2020-159149,17/2/2020,19/02/2020,Express
5961,CA-2020-150602,9/2/2020,19/02/2020,Standard Processing
3085,CA-2020-118773,9/2/2020,19/02/2020,Standard Processing
3086,CA-2020-118773,9/2/2020,19/02/2020,Standard Processing
3087,CA-2020-118773,9/2/2020,19/02/2020,Standard Processing
3088,CA-2020-118773,9/2/2020,19/02/2020,Standard Processing
8483,US-2020-118535,11/2/2020,19/02/2020,Standard Processing
7119,CA-2020-104906,13/2/2020,19/02/2020,Standard Processing
9633,CA-2020-154809,13/2/2020,19/02/2020,Standard Processing
9344,CA-2020-109085,17/2/2020,21/02/2020,Express
9345,CA-2020-109085,17/2/2020,21/02/2020,Express
9346,CA-2020-109085,17/2/2020,21/02/2020,Express
9347,CA-2020-109085,17/2/2020,21/02/2020,Express
9348,CA-2020-109085,17/2/2020,21/02/2020,Express
3963,CA-2020-134838,19/2/2020,21/02/2020,Express
3964,CA-2020-134838,19/2/2020,21/02/2020,Express
2730,CA-2020-104801,13/2/2020,21/02/2020,Standard Processing
2731,CA-2020-104801,13/2/2020,21/02/2020,Standard Processing
2732,CA-2020-104801,13/2/2020,21/02/2020,Standard Processing
5598,CA-2020-151176,13/2/2020,21/02/2020,Standard Processing
5599,CA-2020-151176,13/2/2020,21/02/2020,Standard Processing
801,CA-2020-105809,20/2/2020,24/02/2020,Express
802,CA-2020-105809,20/2/2020,24/02/2020,Express
4362,US-2020-163195,17/2/2020,24/02/2020,Standard Processing
5388,CA-2020-164707,18/2/2020,24/02/2020,Standard Processing
5389,CA-2020-164707,18/2/2020,24/02/2020,Standard Processing
5390,CA-2020-164707,18/2/2020,24/02/2020,Standard Processing
1837,CA-2020-122693,19/2/2020,24/02/2020,Standard Processing
3780,CA-2020-118521,16/2/2020,24/02/2020,Standard Processing
4523,CA-2020-105445,20/2/2020,26/02/2020,Standard Processing
6313,CA-2020-120019,16/2/2020,26/02/2020,Standard Processing
6314,CA-2020-120019,16/2/2020,26/02/2020,Standard Processing
8673,CA-2020-163265,16/2/2020,26/02/2020,Standard Processing
8674,CA-2020-163265,16/2/2020,26/02/2020,Standard Processing
8675,CA-2020-163265,16/2/2020,26/02/2020,Standard Processing
8676,CA-2020-163265,16/2/2020,26/02/2020,Standard Processing
8677,CA-2020-163265,16/2/2020,26/02/2020,Standard Processing
3860,CA-2020-154039,17/2/2020,26/02/2020,Standard Processing
3861,CA-2020-154039,17/2/2020,26/02/2020,Standard Processing
4653,CA-2020-132647,17/2/2020,26/02/2020,Standard Processing
4654,CA-2020-132647,17/2/2020,26/02/2020,Standard Processing
2910,CA-2020-166415,19/2/2020,26/02/2020,Standard Processing
3286,CA-2020-150525,20/2/2020,26/02/2020,Standard Processing
3287,CA-2020-150525,20/2/2020,26/02/2020,Standard Processing
6027,CA-2020-136007,23/2/2020,26/02/2020,Standard Processing
6028,CA-2020-136007,23/2/2020,26/02/2020,Standard Processing
6655,CA-2020-135937,20/2/2020,28/02/2020,Standard Processing
6656,CA-2020-135937,20/2/2020,28/02/2020,Standard Processing
6657,CA-2020-135937,20/2/2020,28/02/2020,Standard Processing
6658,CA-2020-135937,20/2/2020,28/02/2020,Standard Processing
6659,CA-2020-135937,20/2/2020,28/02/2020,Standard Processing
6660,CA-2020-135937,20/2/2020,28/02/2020,Standard Processing
9318,CA-2020-124940,21/2/2020,28/02/2020,Standard Processing
9293,CA-2020-124114,2/3/2020,02/03/2020,Express
1189,CA-2020-117212,26/2/2020,02/03/2020,Standard Processing
1190,CA-2020-117212,26/2/2020,02/03/2020,Standard Processing
1191,CA-2020-117212,26/2/2020,02/03/2020,Standard Processing
1192,CA-2020-117212,26/2/2020,02/03/2020,Standard Processing
1193,CA-2020-117212,26/2/2020,02/03/2020,Standard Processing
1992,CA-2020-111374,24/2/2020,02/03/2020,Standard Processing
7227,CA-2020-127397,24/2/2020,02/03/2020,Standard Processing
7228,CA-2020-127397,24/2/2020,02/03/2020,Standard Processing
2083,CA-2020-104647,23/2/2020,04/03/2020,Standard Processing
3765,CA-2020-125878,25/2/2020,04/03/2020,Standard Processing
7534,US-2020-134642,25/2/2020,04/03/2020,Standard Processing
7535,US-2020-134642,25/2/2020,04/03/2020,Standard Processing
6921,CA-2020-121706,26/2/2020,04/03/2020,Standard Processing
9991,CA-2020-121258,26/2/2020,04/03/2020,Standard Processing
9992,CA-2020-121258,26/2/2020,04/03/2020,Standard Processing
9993,CA-2020-121258,26/2/2020,04/03/2020,Standard Processing
3813,CA-2020-147753,5/3/2020,06/03/2020,Express
4744,CA-2020-168123,5/3/2020,06/03/2020,Express
4745,CA-2020-168123,5/3/2020,06/03/2020,Express
4746,CA-2020-168123,5/3/2020,06/03/2020,Express
4747,CA-2020-168123,5/3/2020,06/03/2020,Express
5949,CA-2020-161046,5/3/2020,06/03/2020,Express
5950,CA-2020-161046,5/3/2020,06/03/2020,Express
5951,CA-2020-161046,5/3/2020,06/03/2020,Express
5952,CA-2020-161046,5/3/2020,06/03/2020,Express
6447,US-2020-119816,4/3/2020,09/03/2020,Standard Processing
6448,US-2020-119816,4/3/2020,09/03/2020,Standard Processing
6449,US-2020-119816,4/3/2020,09/03/2020,Standard Processing
9766,CA-2020-101959,28/2/2020,09/03/2020,Standard Processing
9767,CA-2020-101959,28/2/2020,09/03/2020,Standard Processing
7861,CA-2020-152261,2/3/2020,09/03/2020,Standard Processing
5151,CA-2020-125101,6/3/2020,11/03/2020,Standard Processing
1770,CA-2020-146024,2/3/2020,11/03/2020,Standard Processing
1771,CA-2020-146024,2/3/2020,11/03/2020,Standard Processing
2509,CA-2020-163902,2/3/2020,11/03/2020,Standard Processing
2510,CA-2020-163902,2/3/2020,11/03/2020,Standard Processing
7638,CA-2020-104885,2/3/2020,11/03/2020,Standard Processing
7639,CA-2020-104885,2/3/2020,11/03/2020,Standard Processing
7640,CA-2020-104885,2/3/2020,11/03/2020,Standard Processing
7641,CA-2020-104885,2/3/2020,11/03/2020,Standard Processing
9252,CA-2020-155712,2/3/2020,11/03/2020,Standard Processing
1323,CA-2020-121804,3/3/2020,11/03/2020,Standard Processing
3062,CA-2020-127621,3/3/2020,11/03/2020,Standard Processing
3474,CA-2020-111815,3/3/2020,11/03/2020,Standard Processing
3475,CA-2020-111815,3/3/2020,11/03/2020,Standard Processing
6576,CA-2020-123085,3/3/2020,11/03/2020,Standard Processing
6577,CA-2020-123085,3/3/2020,11/03/2020,Standard Processing
8619,CA-2020-117513,3/3/2020,11/03/2020,Standard Processing
420,CA-2020-110478,4/3/2020,11/03/2020,Standard Processing
421,CA-2020-110478,4/3/2020,11/03/2020,Standard Processing
5296,CA-2020-142174,4/3/2020,11/03/2020,Standard Processing
4180,US-2020-119039,6/3/2020,11/03/2020,Standard Processing
6512,CA-2020-167640,6/3/2020,11/03/2020,Standard Processing
6513,CA-2020-167640,6/3/2020,11/03/2020,Standard Processing
6514,CA-2020-167640,6/3/2020,11/03/2020,Standard Processing
6515,CA-2020-167640,6/3/2020,11/03/2020,Standard Processing
1372,CA-2020-136672,7/3/2020,11/03/2020,Standard Processing
4903,CA-2020-110884,7/3/2020,11/03/2020,Standard Processing
4904,CA-2020-110884,7/3/2020,11/03/2020,Standard Processing
360,CA-2020-155698,8/3/2020,13/03/2020,Express
361,CA-2020-155698,8/3/2020,13/03/2020,Express
5565,CA-2020-157966,13/3/2020,13/03/2020,Express
5566,CA-2020-157966,13/3/2020,13/03/2020,Express
5567,CA-2020-157966,13/3/2020,13/03/2020,Express
5568,CA-2020-157966,13/3/2020,13/03/2020,Express
5569,CA-2020-157966,13/3/2020,13/03/2020,Express
5570,CA-2020-157966,13/3/2020,13/03/2020,Express
5571,CA-2020-157966,13/3/2020,13/03/2020,Express
3735,CA-2020-168193,6/3/2020,13/03/2020,Standard Processing
3736,CA-2020-168193,6/3/2020,13/03/2020,Standard Processing
9312,CA-2020-148642,6/3/2020,13/03/2020,Standard Processing
9313,CA-2020-148642,6/3/2020,13/03/2020,Standard Processing
7231,CA-2020-153843,13/3/2020,16/03/2020,Express
7232,CA-2020-153843,13/3/2020,16/03/2020,Express
7233,CA-2020-153843,13/3/2020,16/03/2020,Express
9392,CA-2020-162474,13/3/2020,16/03/2020,Express
8525,CA-2020-161172,16/3/2020,16/03/2020,Express
8526,CA-2020-161172,16/3/2020,16/03/2020,Express
8527,CA-2020-161172,16/3/2020,16/03/2020,Express
8528,CA-2020-161172,16/3/2020,16/03/2020,Express
8529,CA-2020-161172,16/3/2020,16/03/2020,Express
1926,CA-2020-102834,9/3/2020,16/03/2020,Standard Processing
8540,CA-2020-147354,9/3/2020,16/03/2020,Standard Processing
8541,CA-2020-147354,9/3/2020,16/03/2020,Standard Processing
6689,CA-2020-140494,10/3/2020,18/03/2020,Standard Processing
4884,CA-2020-104080,8/3/2020,18/03/2020,Standard Processing
4885,CA-2020-104080,8/3/2020,18/03/2020,Standard Processing
1254,CA-2020-144638,10/3/2020,18/03/2020,Standard Processing
1255,CA-2020-144638,10/3/2020,18/03/2020,Standard Processing
1256,CA-2020-144638,10/3/2020,18/03/2020,Standard Processing
1257,CA-2020-144638,10/3/2020,18/03/2020,Standard Processing
4294,CA-2020-130967,10/3/2020,18/03/2020,Standard Processing
4997,CA-2020-155824,10/3/2020,18/03/2020,Standard Processing
4998,CA-2020-155824,10/3/2020,18/03/2020,Standard Processing
8413,CA-2020-132290,10/3/2020,18/03/2020,Standard Processing
2994,CA-2020-147291,11/3/2020,18/03/2020,Standard Processing
7144,US-2020-141558,11/3/2020,18/03/2020,Standard Processing
7145,US-2020-141558,11/3/2020,18/03/2020,Standard Processing
7146,US-2020-141558,11/3/2020,18/03/2020,Standard Processing
7147,US-2020-141558,11/3/2020,18/03/2020,Standard Processing
8043,US-2020-133081,11/3/2020,18/03/2020,Standard Processing
8044,US-2020-133081,11/3/2020,18/03/2020,Standard Processing
3188,CA-2020-159352,12/3/2020,18/03/2020,Standard Processing
4636,CA-2020-116288,12/3/2020,18/03/2020,Standard Processing
5387,CA-2020-152786,12/3/2020,18/03/2020,Standard Processing
7922,CA-2020-107713,13/3/2020,18/03/2020,Standard Processing
8295,US-2020-146906,13/3/2020,18/03/2020,Standard Processing
9890,CA-2020-166499,19/3/2020,20/03/2020,Express
8998,CA-2020-122763,20/3/2020,20/03/2020,Express
8999,CA-2020-122763,20/3/2020,20/03/2020,Express
3065,CA-2020-106859,13/3/2020,20/03/2020,Standard Processing
3066,CA-2020-106859,13/3/2020,20/03/2020,Standard Processing
3067,CA-2020-106859,13/3/2020,20/03/2020,Standard Processing
3068,CA-2020-106859,13/3/2020,20/03/2020,Standard Processing
3069,CA-2020-106859,13/3/2020,20/03/2020,Standard Processing
8440,CA-2020-114370,14/3/2020,20/03/2020,Standard Processing
1929,US-2020-101539,16/3/2020,20/03/2020,Standard Processing
1930,US-2020-101539,16/3/2020,20/03/2020,Standard Processing
1931,US-2020-101539,16/3/2020,20/03/2020,Standard Processing
7353,CA-2020-152135,16/3/2020,20/03/2020,Standard Processing
2163,CA-2020-166296,13/3/2020,20/03/2020,Standard Processing
4343,CA-2020-105410,19/3/2020,23/03/2020,Express
4344,CA-2020-105410,19/3/2020,23/03/2020,Express
4345,CA-2020-105410,19/3/2020,23/03/2020,Express
4346,CA-2020-105410,19/3/2020,23/03/2020,Express
9122,CA-2020-122007,18/3/2020,23/03/2020,Standard Processing
4459,CA-2020-105851,13/3/2020,23/03/2020,Standard Processing
2410,CA-2020-155985,23/3/2020,25/03/2020,Express
8152,CA-2020-140151,23/3/2020,25/03/2020,Express
8153,CA-2020-140151,23/3/2020,25/03/2020,Express
8154,CA-2020-140151,23/3/2020,25/03/2020,Express
9530,CA-2020-101637,24/3/2020,25/03/2020,Express
787,CA-2020-129567,17/3/2020,25/03/2020,Standard Processing
2451,CA-2020-140949,17/3/2020,25/03/2020,Standard Processing
2452,CA-2020-140949,17/3/2020,25/03/2020,Standard Processing
2453,CA-2020-140949,17/3/2020,25/03/2020,Standard Processing
2454,CA-2020-140949,17/3/2020,25/03/2020,Standard Processing
2455,CA-2020-140949,17/3/2020,25/03/2020,Standard Processing
2456,CA-2020-140949,17/3/2020,25/03/2020,Standard Processing
2457,CA-2020-140949,17/3/2020,25/03/2020,Standard Processing
2458,CA-2020-140949,17/3/2020,25/03/2020,Standard Processing
2459,CA-2020-140949,17/3/2020,25/03/2020,Standard Processing
5230,CA-2020-124436,19/3/2020,25/03/2020,Standard Processing
5231,CA-2020-124436,19/3/2020,25/03/2020,Standard Processing
5232,CA-2020-124436,19/3/2020,25/03/2020,Standard Processing
5233,CA-2020-124436,19/3/2020,25/03/2020,Standard Processing
9738,CA-2020-129294,16/3/2020,25/03/2020,Standard Processing
9739,CA-2020-129294,16/3/2020,25/03/2020,Standard Processing
9740,CA-2020-129294,16/3/2020,25/03/2020,Standard Processing
9741,CA-2020-129294,16/3/2020,25/03/2020,Standard Processing
3379,CA-2020-142867,17/3/2020,25/03/2020,Standard Processing
3380,CA-2020-142867,17/3/2020,25/03/2020,Standard Processing
8785,US-2020-129224,17/3/2020,25/03/2020,Standard Processing
677,US-2020-119438,18/3/2020,25/03/2020,Standard Processing
678,US-2020-119438,18/3/2020,25/03/2020,Standard Processing
679,US-2020-119438,18/3/2020,25/03/2020,Standard Processing
680,US-2020-119438,18/3/2020,25/03/2020,Standard Processing
3707,CA-2020-160087,18/3/2020,25/03/2020,Standard Processing
8726,CA-2020-148145,18/3/2020,25/03/2020,Standard Processing
8792,CA-2020-162075,18/3/2020,25/03/2020,Standard Processing
9014,CA-2020-143084,18/3/2020,25/03/2020,Standard Processing
9015,CA-2020-143084,18/3/2020,25/03/2020,Standard Processing
1477,US-2020-104955,19/3/2020,25/03/2020,Standard Processing
9228,CA-2020-140515,19/3/2020,25/03/2020,Standard Processing
2321,CA-2020-165491,20/3/2020,25/03/2020,Standard Processing
8155,US-2020-143770,20/3/2020,25/03/2020,Standard Processing
8156,US-2020-143770,20/3/2020,25/03/2020,Standard Processing
4429,CA-2020-119452,21/3/2020,25/03/2020,Standard Processing
8377,CA-2020-156272,21/3/2020,25/03/2020,Standard Processing
5645,CA-2020-120719,23/3/2020,27/03/2020,Express
7798,CA-2020-166184,24/3/2020,27/03/2020,Express
7799,CA-2020-166184,24/3/2020,27/03/2020,Express
7800,CA-2020-166184,24/3/2020,27/03/2020,Express
2383,US-2020-117534,25/3/2020,27/03/2020,Express
2384,US-2020-117534,25/3/2020,27/03/2020,Express
2385,US-2020-117534,25/3/2020,27/03/2020,Express
2386,US-2020-117534,25/3/2020,27/03/2020,Express
2387,US-2020-117534,25/3/2020,27/03/2020,Express
1861,US-2020-121251,26/3/2020,27/03/2020,Express
1862,US-2020-121251,26/3/2020,27/03/2020,Express
447,CA-2020-154214,20/3/2020,27/03/2020,Standard Processing
5346,CA-2020-108539,21/3/2020,27/03/2020,Standard Processing
5347,CA-2020-108539,21/3/2020,27/03/2020,Standard Processing
5348,CA-2020-108539,21/3/2020,27/03/2020,Standard Processing
8825,CA-2020-117156,21/3/2020,27/03/2020,Standard Processing
5021,CA-2020-136511,23/3/2020,27/03/2020,Standard Processing
4239,CA-2020-147144,26/3/2020,30/03/2020,Express
7503,US-2020-120147,30/3/2020,30/03/2020,Express
7504,US-2020-120147,30/3/2020,30/03/2020,Express
2333,CA-2020-169285,21/3/2020,30/03/2020,Standard Processing
2334,CA-2020-169285,21/3/2020,30/03/2020,Standard Processing
9362,CA-2020-111591,21/3/2020,30/03/2020,Standard Processing
9363,CA-2020-111591,21/3/2020,30/03/2020,Standard Processing
9364,CA-2020-111591,21/3/2020,30/03/2020,Standard Processing
9365,CA-2020-111591,21/3/2020,30/03/2020,Standard Processing
2843,CA-2020-135650,23/3/2020,30/03/2020,Standard Processing
4543,CA-2020-113474,30/3/2020,01/04/2020,Express
2104,CA-2020-167101,24/3/2020,01/04/2020,Standard Processing
2105,CA-2020-167101,24/3/2020,01/04/2020,Standard Processing
3391,CA-2020-101077,25/3/2020,01/04/2020,Standard Processing
4676,CA-2020-139416,27/3/2020,01/04/2020,Standard Processing
9754,CA-2020-113705,27/3/2020,01/04/2020,Standard Processing
9755,CA-2020-113705,27/3/2020,01/04/2020,Standard Processing
9756,CA-2020-113705,27/3/2020,01/04/2020,Standard Processing
9757,CA-2020-113705,27/3/2020,01/04/2020,Standard Processing
9758,CA-2020-113705,27/3/2020,01/04/2020,Standard Processing
9759,CA-2020-113705,27/3/2020,01/04/2020,Standard Processing
3105,US-2020-140074,23/3/2020,01/04/2020,Standard Processing
8972,CA-2020-122308,24/3/2020,01/04/2020,Standard Processing
1877,CA-2020-112039,25/3/2020,01/04/2020,Standard Processing
2941,CA-2020-155880,25/3/2020,01/04/2020,Standard Processing
2942,CA-2020-155880,25/3/2020,01/04/2020,Standard Processing
2943,CA-2020-155880,25/3/2020,01/04/2020,Standard Processing
4932,CA-2020-143651,25/3/2020,01/04/2020,Standard Processing
5608,CA-2020-105193,25/3/2020,01/04/2020,Standard Processing
7173,US-2020-141677,26/3/2020,01/04/2020,Standard Processing
7174,US-2020-141677,26/3/2020,01/04/2020,Standard Processing
7175,US-2020-141677,26/3/2020,01/04/2020,Standard Processing
7176,US-2020-141677,26/3/2020,01/04/2020,Standard Processing
7177,US-2020-141677,26/3/2020,01/04/2020,Standard Processing
8486,CA-2020-124716,27/3/2020,01/04/2020,Standard Processing
8487,CA-2020-124716,27/3/2020,01/04/2020,Standard Processing
8488,CA-2020-124716,27/3/2020,01/04/2020,Standard Processing
1880,US-2020-166611,28/3/2020,01/04/2020,Standard Processing
5740,US-2020-147886,28/3/2020,03/04/2020,Express
5741,US-2020-147886,28/3/2020,03/04/2020,Express
5742,US-2020-147886,28/3/2020,03/04/2020,Express
5743,US-2020-147886,28/3/2020,03/04/2020,Express
5744,US-2020-147886,28/3/2020,03/04/2020,Express
5745,US-2020-147886,28/3/2020,03/04/2020,Express
5746,US-2020-147886,28/3/2020,03/04/2020,Express
6562,CA-2020-144680,31/3/2020,03/04/2020,Express
4218,CA-2020-149881,1/4/2020,03/04/2020,Express
4219,CA-2020-149881,1/4/2020,03/04/2020,Express
6008,CA-2020-129028,1/4/2020,03/04/2020,Express
8665,CA-2020-126634,30/3/2020,03/04/2020,Standard Processing
1338,CA-2020-100524,31/3/2020,03/04/2020,Standard Processing
1339,CA-2020-100524,31/3/2020,03/04/2020,Standard Processing
1340,CA-2020-100524,31/3/2020,03/04/2020,Standard Processing
3089,US-2020-159205,31/3/2020,03/04/2020,Standard Processing
3090,US-2020-159205,31/3/2020,03/04/2020,Standard Processing
5562,CA-2020-133263,31/3/2020,03/04/2020,Standard Processing
5563,CA-2020-133263,31/3/2020,03/04/2020,Standard Processing
5564,CA-2020-133263,31/3/2020,03/04/2020,Standard Processing
5638,CA-2020-113208,26/3/2020,03/04/2020,Standard Processing
6130,CA-2020-162033,26/3/2020,03/04/2020,Standard Processing
6131,CA-2020-162033,26/3/2020,03/04/2020,Standard Processing
9788,CA-2020-144491,27/3/2020,03/04/2020,Standard Processing
9789,CA-2020-144491,27/3/2020,03/04/2020,Standard Processing
9790,CA-2020-144491,27/3/2020,03/04/2020,Standard Processing
9791,CA-2020-144491,27/3/2020,03/04/2020,Standard Processing
3049,CA-2020-121419,2/4/2020,06/04/2020,Express
3050,CA-2020-121419,2/4/2020,06/04/2020,Express
5642,CA-2020-106355,2/4/2020,06/04/2020,Express
3725,CA-2020-127264,3/4/2020,06/04/2020,Express
5720,CA-2020-126550,29/3/2020,06/04/2020,Standard Processing
4689,US-2020-154851,30/3/2020,06/04/2020,Standard Processing
5873,CA-2020-129910,30/3/2020,06/04/2020,Standard Processing
6366,CA-2020-144848,4/4/2020,08/04/2020,Express
6367,CA-2020-144848,4/4/2020,08/04/2020,Express
6368,CA-2020-144848,4/4/2020,08/04/2020,Express
9691,CA-2020-140536,4/4/2020,08/04/2020,Express
3243,CA-2020-114524,31/3/2020,08/04/2020,Standard Processing
2402,CA-2020-145877,1/4/2020,08/04/2020,Standard Processing
2403,CA-2020-145877,1/4/2020,08/04/2020,Standard Processing
5488,CA-2020-134495,1/4/2020,08/04/2020,Standard Processing
5489,CA-2020-134495,1/4/2020,08/04/2020,Standard Processing
5490,CA-2020-134495,1/4/2020,08/04/2020,Standard Processing
5491,CA-2020-134495,1/4/2020,08/04/2020,Standard Processing
469,CA-2020-154907,31/3/2020,08/04/2020,Standard Processing
2150,CA-2020-102771,31/3/2020,08/04/2020,Standard Processing
7536,US-2020-160143,31/3/2020,08/04/2020,Standard Processing
2617,CA-2020-147942,1/4/2020,08/04/2020,Standard Processing
2618,CA-2020-147942,1/4/2020,08/04/2020,Standard Processing
4329,CA-2020-118360,1/4/2020,08/04/2020,Standard Processing
1337,US-2020-123281,2/4/2020,08/04/2020,Standard Processing
9670,CA-2020-145275,2/4/2020,08/04/2020,Standard Processing
953,CA-2020-131156,3/4/2020,08/04/2020,Standard Processing
6922,CA-2020-109211,4/4/2020,08/04/2020,Standard Processing
3503,CA-2020-125115,10/4/2020,10/04/2020,Express
3504,CA-2020-125115,10/4/2020,10/04/2020,Express
965,CA-2020-135279,9/4/2020,13/04/2020,Express
966,CA-2020-135279,9/4/2020,13/04/2020,Express
967,CA-2020-135279,9/4/2020,13/04/2020,Express
968,CA-2020-135279,9/4/2020,13/04/2020,Express
969,CA-2020-135279,9/4/2020,13/04/2020,Express
970,CA-2020-135279,9/4/2020,13/04/2020,Express
1282,CA-2020-122154,9/4/2020,13/04/2020,Express
1283,CA-2020-122154,9/4/2020,13/04/2020,Express
1284,CA-2020-122154,9/4/2020,13/04/2020,Express
6190,CA-2020-157903,4/4/2020,13/04/2020,Standard Processing
8738,CA-2020-161592,6/4/2020,13/04/2020,Standard Processing
2119,CA-2020-155460,13/4/2020,15/04/2020,Express
2120,CA-2020-155460,13/4/2020,15/04/2020,Express
2663,CA-2020-159604,14/4/2020,15/04/2020,Express
4418,CA-2020-112900,9/4/2020,15/04/2020,Standard Processing
5789,CA-2020-115070,10/4/2020,15/04/2020,Standard Processing
5790,CA-2020-115070,10/4/2020,15/04/2020,Standard Processing
8416,CA-2020-107265,6/4/2020,15/04/2020,Standard Processing
232,US-2020-100930,7/4/2020,15/04/2020,Standard Processing
233,US-2020-100930,7/4/2020,15/04/2020,Standard Processing
234,US-2020-100930,7/4/2020,15/04/2020,Standard Processing
235,US-2020-100930,7/4/2020,15/04/2020,Standard Processing
236,US-2020-100930,7/4/2020,15/04/2020,Standard Processing
9443,CA-2020-165904,7/4/2020,15/04/2020,Standard Processing
9444,CA-2020-165904,7/4/2020,15/04/2020,Standard Processing
3987,CA-2020-112333,8/4/2020,15/04/2020,Standard Processing
3988,CA-2020-112333,8/4/2020,15/04/2020,Standard Processing
4651,CA-2020-150987,8/4/2020,15/04/2020,Standard Processing
4652,CA-2020-150987,8/4/2020,15/04/2020,Standard Processing
5371,US-2020-136721,8/4/2020,15/04/2020,Standard Processing
5372,US-2020-136721,8/4/2020,15/04/2020,Standard Processing
8475,CA-2020-169404,9/4/2020,15/04/2020,Standard Processing
8476,CA-2020-169404,9/4/2020,15/04/2020,Standard Processing
6379,CA-2020-150623,10/4/2020,15/04/2020,Standard Processing
6380,CA-2020-150623,10/4/2020,15/04/2020,Standard Processing
7424,CA-2020-135069,10/4/2020,15/04/2020,Standard Processing
7425,CA-2020-135069,10/4/2020,15/04/2020,Standard Processing
2001,CA-2020-166128,11/4/2020,15/04/2020,Standard Processing
2002,CA-2020-166128,11/4/2020,15/04/2020,Standard Processing
2005,US-2020-143028,11/4/2020,15/04/2020,Standard Processing
8318,CA-2020-130904,11/4/2020,15/04/2020,Standard Processing
8319,CA-2020-130904,11/4/2020,15/04/2020,Standard Processing
930,CA-2020-144932,14/4/2020,17/04/2020,Express
931,CA-2020-144932,14/4/2020,17/04/2020,Express
932,CA-2020-144932,14/4/2020,17/04/2020,Express
309,CA-2020-126774,15/4/2020,17/04/2020,Express
7369,CA-2020-161851,15/4/2020,17/04/2020,Express
1440,CA-2020-122735,12/4/2020,17/04/2020,Standard Processing
1441,CA-2020-122735,12/4/2020,17/04/2020,Standard Processing
2848,CA-2020-157854,8/4/2020,17/04/2020,Standard Processing
2849,CA-2020-157854,8/4/2020,17/04/2020,Standard Processing
859,CA-2020-161984,10/4/2020,17/04/2020,Standard Processing
860,CA-2020-161984,10/4/2020,17/04/2020,Standard Processing
1867,CA-2020-118857,15/4/2020,20/04/2020,Express
2740,CA-2020-122707,16/4/2020,20/04/2020,Express
2741,CA-2020-122707,16/4/2020,20/04/2020,Express
3252,CA-2020-119389,17/4/2020,20/04/2020,Express
5218,CA-2020-134635,15/4/2020,20/04/2020,Standard Processing
4351,US-2020-100482,11/4/2020,20/04/2020,Standard Processing
4352,US-2020-100482,11/4/2020,20/04/2020,Standard Processing
8340,CA-2020-135076,13/4/2020,20/04/2020,Standard Processing
9405,CA-2020-141663,13/4/2020,20/04/2020,Standard Processing
9877,US-2020-166324,20/4/2020,22/04/2020,Express
9878,US-2020-166324,20/4/2020,22/04/2020,Express
9879,US-2020-166324,20/4/2020,22/04/2020,Express
3100,CA-2020-131233,14/4/2020,22/04/2020,Standard Processing
3101,CA-2020-131233,14/4/2020,22/04/2020,Standard Processing
5361,US-2020-126060,14/4/2020,22/04/2020,Standard Processing
5646,CA-2020-127117,14/4/2020,22/04/2020,Standard Processing
13,CA-2020-114412,15/4/2020,22/04/2020,Standard Processing
5953,US-2020-141698,15/4/2020,22/04/2020,Standard Processing
1521,CA-2020-109946,16/4/2020,22/04/2020,Standard Processing
2363,CA-2020-136497,16/4/2020,22/04/2020,Standard Processing
2546,CA-2020-108070,16/4/2020,22/04/2020,Standard Processing
2547,CA-2020-108070,16/4/2020,22/04/2020,Standard Processing
7723,US-2020-138086,16/4/2020,22/04/2020,Standard Processing
6154,CA-2020-151484,20/4/2020,24/04/2020,Express
6155,CA-2020-151484,20/4/2020,24/04/2020,Express
6156,CA-2020-151484,20/4/2020,24/04/2020,Express
6157,CA-2020-151484,20/4/2020,24/04/2020,Express
3713,CA-2020-166198,21/4/2020,24/04/2020,Express
3714,CA-2020-166198,21/4/2020,24/04/2020,Express
7184,CA-2020-128853,21/4/2020,24/04/2020,Express
7567,CA-2020-140802,21/4/2020,24/04/2020,Express
7568,CA-2020-140802,21/4/2020,24/04/2020,Express
805,CA-2020-135783,22/4/2020,24/04/2020,Express
3232,US-2020-156356,16/4/2020,24/04/2020,Standard Processing
3233,US-2020-156356,16/4/2020,24/04/2020,Standard Processing
3234,US-2020-156356,16/4/2020,24/04/2020,Standard Processing
3011,CA-2020-134845,17/4/2020,24/04/2020,Standard Processing
3012,CA-2020-134845,17/4/2020,24/04/2020,Standard Processing
3013,CA-2020-134845,17/4/2020,24/04/2020,Standard Processing
3014,CA-2020-134845,17/4/2020,24/04/2020,Standard Processing
3015,CA-2020-134845,17/4/2020,24/04/2020,Standard Processing
6858,CA-2020-128965,17/4/2020,24/04/2020,Standard Processing
6859,CA-2020-128965,17/4/2020,24/04/2020,Standard Processing
6860,CA-2020-128965,17/4/2020,24/04/2020,Standard Processing
6861,CA-2020-128965,17/4/2020,24/04/2020,Standard Processing
